"id","Name","State","City","Site","Material","Weight_g","Laboratory","LabID","Age_BP","Error","Report"
743,부여 쌍북리 SB91B1-2 건물지 1호 목주 16번,충청남도,부여군,쌍북리 91번지 1호 건물지 16번 목주,목재,0.0041,서울대학교 기초과학공동기기원,SNU12-061,1010,40,2011년도 소규모 발굴조사 보고서Ⅲ-충남1-
744,부여 쌍북리 SB91B2-1 건물지 2호 목주 1번,충청남도,부여군,쌍북리 91번지 2호 건물지 1번 목주,목재,0.0051,서울대학교 기초과학공동기기원,SNU12-062,1460,40,2011년도 소규모 발굴조사 보고서Ⅲ-충남1-
745,부여 쌍북리 SB91B2-1 건물지 2호 목주 2번,충청남도,부여군,쌍북리 91번지 2호 건물지 2번 목주,목재,0.0029,서울대학교 기초과학공동기기원,SNU12-063,1520,50,2011년도 소규모 발굴조사 보고서Ⅲ-충남1-
746,부여 쌍북리 SB91US 미상유구 목주 2번,충청남도,부여군,쌍북리 91번지 미상유구 2번 목주,목재,0.005,서울대학교 기초과학공동기기원,SNU12-064,1540,40,2011년도 소규모 발굴조사 보고서Ⅲ-충남1-
747,HNC389-1D-1 하남 춘궁동389-1 1호 수혈,경기도,하남시,춘궁동 389-1번지 1호 수혈,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU11-014,1320,40,2011년도 소규모 발굴조사 보고서Ⅰ-경기1
748,HNC389-1D-2 하남 춘궁동389-1 1호 수혈,경기도,하남시,춘궁동 389-1번지 1호 수혈,탄화목,0.0053,서울대학교 기초과학공동기기원,SNU11-015,1190,40,2011년도 소규모 발굴조사 보고서Ⅰ-경기1
749,HNC389-6D-1 하남 춘궁동389-1 6호 수혈,경기도,하남시,춘궁동 389-1번지 6호 수혈,탄화목,0.0043,서울대학교 기초과학공동기기원,SNU11-016,430,40,2011년도 소규모 발굴조사 보고서Ⅰ-경기1
750,HNC389-6D-2 하남 춘궁동389-1 6호 수혈,경기도,하남시,춘궁동 389-1번지 6호 수혈,탄화목,0.0065,서울대학교 기초과학공동기기원,SNU11-017,530,40,2011년도 소규모 발굴조사 보고서Ⅰ-경기1
751,HNC389-6D-3 하남 춘궁동389-1 6호 수혈,경기도,하남시,춘궁동 389-1번지 6호 수혈,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU11-018,460,30,2011년도 소규모 발굴조사 보고서Ⅰ-경기1
752,JCB-1,전라남도,나주시,복암리 정촌고분 1호 석실 목관 3 바닥석,탄화목,0,Beta Analytic,Beta-438942 : JCB-1,1150,30,나주 복암리 정촌고분 2차
753,JCB-3,전라남도,나주시,복암리 정촌고분 1호 석실 목관 1(인골 1),인골,0,Beta Analytic,Beta-438943 : JCB-3,1600,30,나주 복암리 정촌고분 2차
754,JCB-5,전라남도,나주시,복암리 정촌고분 1호 석실 목관 3(금동신발),곤충 유체,0,Beta Analytic,Beta-438945 : JCB-5,1620,30,나주 복암리 정촌고분 2차
755,JCB-6,전라남도,나주시,복암리 정촌고분 1호 석실 서남 모서리,목재,0,Beta Analytic,Beta-438946 : JCB-6,1830,30,나주 복암리 정촌고분 2차
756,JCB-7,전라남도,나주시,복암리 정촌고분 1호 옹관,탄화목,0,Beta Analytic,Beta-438947 : JCB-7,1670,30,나주 복암리 정촌고분 2차
757,나주 오량동 요지 12NO-CH01,전라남도,나주시,"오량동 요지 요전부(재층, 지표하 100cm)",탄화목,0.0023,서울대학교 기초과학공동기기원,SNU13-080,1810,40,나주 오량동 요지2
758,나주 오량동 요지 12NO-CH02,전라남도,나주시,"오량동 요지 소성부 주공 바닥면 하부층, 유구 상면하 100cm",탄화목,0.0042,서울대학교 기초과학공동기기원,SNU13-081,1640,40,나주 오량동 요지2
759,나주 오량동 요지 12NO-CH03,전라남도,나주시,"오량동 요지 연소부 점토막음 부근 바닥층, 유구 상면하 90cm",탄화목,0.0027,서울대학교 기초과학공동기기원,SNU13-082,1730,40,나주 오량동 요지2
760,나주 오량동 요지 12NO-CH04,전라남도,나주시,"오량동 요지 요전부 연소부 경계지점 재층, 유구 상면하 120cm",탄화목,0.0031,서울대학교 기초과학공동기기원,SNU13-083,1730,40,나주 오량동 요지2
761,나주 오량동 요지 12NO-CH05,전라남도,나주시,"오량동 요지 연도부 천장편 내부, 유구 상면하 52cm",탄화목,0.0033,서울대학교 기초과학공동기기원,SNU13-084,1580,40,나주 오량동 요지2
762,木炭08NO-CH1,전라남도,나주시,오량동 요지 1호 가마 연소부 최종조업면 모래층,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1679,19,나주 오량동 요지2
763,木炭08NO-CH2,전라남도,나주시,오량동 요지 1호 가마 요전부 타원형수혈내부,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1650,18,나주 오량동 요지2
764,木炭08NO-CH3,전라남도,나주시,오량동 요지 1호 가마 소성부 1차 조업면,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1603,17,나주 오량동 요지2
765,木炭08NO-CH4,전라남도,나주시,오량동 요지 2호 가마 연소부,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1609,18,나주 오량동 요지2
766,木炭08NO-CH5,전라남도,나주시,오량동 요지 2호 가마 요전부 가마 폐기물층,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1726,17,나주 오량동 요지2
767,木炭08NO-CH6,전라남도,나주시,오량동 요지 2호 가마 연도부 일시조업면,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1581,18,나주 오량동 요지2
768,木炭08NO-CH7,전라남도,나주시,오량동 요지 3호 가마 요전부 타원형수혈내부,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1674,18,나주 오량동 요지2
769,木炭08NO-CH8,전라남도,나주시,오량동 요지 3호 가마 화구부,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1667,18,나주 오량동 요지2
770,木炭08NO-CH9,전라남도,나주시,오량동 요지 가마관련유구 2,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1648,19,나주 오량동 요지2
771,木炭08NO-CH10,전라남도,나주시,오량동 요지 7호묘,탄화목,0,나고야대학 연대측정 종합연구센터,NULL,1610,20,나주 오량동 요지2
772,11NB-CH01,전라남도,나주시,복암리 유적 7호분 동쪽 주구 2층,탄화목,0.0026,서울대학교 기초과학공동기기원,SNU12-207,1650,40,나주 복암리유적2
773,11NB-CH02,전라남도,나주시,복암리 유적 7호분 서쪽 주구 3층,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU12-208,2230,40,나주 복암리유적2
774,11NB-CH03,전라남도,나주시,복암리 유적 8호분 북쪽 주구 13층,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU12-209,1720,50,나주 복암리유적2
775,11NB-CH04,전라남도,나주시,복암리 유적 8호분 북쪽 주구 9층,탄화목,0.0029,서울대학교 기초과학공동기기원,SNU12-210,1740,50,나주 복암리유적2
776,11NB-CH05,전라남도,나주시,복암리 유적 8호분 남쪽 주구 7층,탄화목,0.0029,서울대학교 기초과학공동기기원,SNU12-211,1680,40,나주 복암리유적2
777,11NB-CH06,전라남도,나주시,복암리 유적 6호분 동쪽 주구 5층,탄화목,0.0006,서울대학교 기초과학공동기기원,SNU12-212,1460,140,나주 복암리유적2
778,음성 수정산성 1-1번 탐색트렌치 보축 성벽 상부층,충청북도,음성군,수정산성 1-1번 탐색트렌치 보축 성벽 상부층,탄화목,0.0059,서울대학교 기초과학공동기기원,SNU13-408,1520,50,음성 수정산성-2013년 발굴조사 보고서-
779,음성 수정산성 1-1번 탐색트렌치 보축 성벽 바닥①,충청북도,음성군,수정산성 1-1번 탐색트렌치 보축 성벽 바닥,탄화목,0.0061,서울대학교 기초과학공동기기원,SNU13-409,1460,40,음성 수정산성-2013년 발굴조사 보고서-
780,음성 수정산성 1-1번 탐색트렌치 보축 성벽 바닥②,충청북도,음성군,수정산성 1-1번 탐색트렌치 보축 성벽 바닥,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU13-410,1490,40,음성 수정산성-2013년 발굴조사 보고서-
781,음성 수정산성 3-6번 탐색트렌치②,충청북도,음성군,수정산성 3-6번 탐색트렌치,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU13-412,1460,40,음성 수정산성-2013년 발굴조사 보고서-
782,휴암-오동 2-1구간 나-4지점 기와가마-목탄시료 AMS 분석의뢰,충청북도,청주시,휴암-오동 2-1구간 나-4지점 기와가마,탄화목,0,한국지질자원연구원,KGM-OWd120452,330,30,청주시 국도대체우회도로(휴암-오동 2-1구간)건설공사 사업부지내 유적
783,휴암-오동 2-1구간 다지점 1호 소성유구-목탄시료 AMS 분석의뢰,충청북도,청주시,휴암-오동 2-1구간 다지점 1호 소성유구,탄화목,0,한국지질자원연구원,KGM-OWd120453,310,30,청주시 국도대체우회도로(휴암-오동 2-1구간)건설공사 사업부지내 유적
784,휴암-오동 2-1구간 다지점 2호 삼가마-목탄시료 AMS 분석의뢰,충청북도,청주시,휴암-오동 2-1구간 다지점 2호 삼가마,탄화목,0,한국지질자원연구원,KGM-OWd120454,320,30,청주시 국도대체우회도로(휴암-오동 2-1구간)건설공사 사업부지내 유적
785,음성 신양리유적 1호 주거지 서편 바닥,충청북도,음성군,신양리 유적 1호 주거지 서편 바닥,탄화목,0,한국지질자원연구원,KGM-OWd140073,3620,40,陰城 新陽里 앞실골遺蹟
786,음성 신양리유적 1호 주거지 동편 바닥,충청북도,음성군,신양리 유적 1호 주거지 동편 바닥,탄화목,0,한국지질자원연구원,KGM-OWd140074,3700,40,陰城 新陽里 앞실골遺蹟
787,음성 신양리유적 2호 주거지 노지 왼쪽 pit,충청북도,음성군,신양리 유적 2호 주거지 노지 왼쪽 pit,탄화목,0,한국지질자원연구원,KGM-OWd140075,3740,40,陰城 新陽里 앞실골遺蹟
788,음성 신양리유적 2호 주거지 노지 내부,충청북도,음성군,신양리 유적 2호 주거지 노지 내부,탄화목,0,한국지질자원연구원,KGM-OWd140076,3840,40,陰城 新陽里 앞실골遺蹟
789,음성 신양리유적 3호 야외노지,충청북도,음성군,신양리 유적 3호 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd140078,3960,40,陰城 新陽里 앞실골遺蹟
790,음성 신양리유적 2호 야외노지,충청북도,음성군,신양리 유적 2호 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd140077,3630,30,陰城 新陽里 앞실골遺蹟
791,음성 신양리유적 7호 야외노지,충청북도,음성군,신양리 유적 7호 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd140080,3890,30,陰城 新陽里 앞실골遺蹟
792,음성 신양리유적 5호 야외노지,충청북도,음성군,신양리 유적 5호 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd140079,3910,30,陰城 新陽里 앞실골遺蹟
793,음성 신양리유적 2호 수혈유구,충청북도,음성군,신양리 유적 2호 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd140082,960,30,陰城 新陽里 앞실골遺蹟
794,음성 신양리유적 1호 수혈유구,충청북도,음성군,신양리 유적 1호 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd140081,1210,30,陰城 新陽里 앞실골遺蹟
795,1지점 2호 목탄요 내부,충청북도,음성군,신양리 유적 1지점 2호 목탄요 내부,탄화목,0,(주)카본에널리시스랩,NULL,1670,30,陰城 新陽里 앞실골遺蹟
796,제주 판포리 I 구역 5호 수혈유구,제주도,제주시,판포리 유적 I구역 5호 수혈유구,탄화목,0.0043,서울대학교 기초과학공동기기원,SNU11-R215,980,40,제주 판포지구 배수개선사업부지내 유적
797,제주 판포리 I 구역 22호 수혈유구,제주도,제주시,판포리 유적 I구역 22호 수혈유구,탄화목,0.0057,서울대학교 기초과학공동기기원,SNU11-R216,920,40,제주 판포지구 배수개선사업부지내 유적
798,제주 판포리 I 구역 23호 수혈유구,제주도,제주시,판포리 유적 I구역 23호 수혈유구,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU11-R217,900,40,제주 판포지구 배수개선사업부지내 유적
799,제주 판포리 I 구역 1호 구상유구,제주도,제주시,판포리 유적 I구역 1호 구상유구,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU11-R214,930,40,제주 판포지구 배수개선사업부지내 유적
800,울산 미포국가 산업단지 청동기시대 주거지 1호②,울산광역시,북구,신현동 344번지 유적 청동기시대 1호 주거지,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-048,2670,50,울산 신현동 344번지 유적
801,울산 미포국가 산업단지 청동기시대 주거지 3호①,울산광역시,북구,신현동 344번지 유적 청동기시대 3호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU14-049,2620,50,울산 신현동 344번지 유적
802,울산 미포국가 산업단지 조선시대 탄요 1호,울산광역시,북구,신현동 344번지 유적 조선시대 탄요 1호,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-050,460,40,울산 신현동 344번지 유적
803,4차 2구역 건물지 17 중앙,경상북도,포항시,법광사지 4차 2구역 건물지 17 중앙,NULL,0,(주)카본에널리시스랩,NULL,1050,30,포항 법광사지 발굴조사중간보고Ⅲ
804,4차 2구역 건물지 17 남서쪽 경계,경상북도,포항시,법광사지 4차 2구역 건물지 17 남서쪽 경계,NULL,0,(주)카본에널리시스랩,NULL,1130,30,포항 법광사지 발굴조사중간보고Ⅲ
805,청동기 5호주거지,전라남도,나주시,구기촌ㆍ덕곡유적 5호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,2520,40,나주 구기촌ㆍ덕곡유적
806,청동기 6호주거지,전라남도,나주시,구기촌ㆍ덕곡유적 6호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,2450,40,나주 구기촌ㆍ덕곡유적
807,청동기 4호 수혈,전라남도,나주시,구기촌ㆍ덕곡유적 4호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,2490,40,나주 구기촌ㆍ덕곡유적
808,시료No. 1,전라남도,곡성군,구성리 유적 15호 주거지,탄화목,0.0189,PaleoLabo,PLD-26173,1725,20,谷城 龜城里遺蹟
809,시료No. 2,전라남도,곡성군,구성리 유적 22호 주거지,탄화목,0.03529,PaleoLabo,PLD-26174,1885,20,谷城 龜城里遺蹟
810,시료No. 3,전라남도,곡성군,구성리 유적 12호 주거지,탄화목,0.01664,PaleoLabo,PLD-26175,1720,20,谷城 龜城里遺蹟
811,시료No. 4,전라남도,곡성군,구성리 유적 7호 집석유구,탄화목,0.01648,PaleoLabo,PLD-26176,3190,20,谷城 龜城里遺蹟
812,시료No. 5,전라남도,곡성군,구성리 유적 주거지,탄화목,0.02327,PaleoLabo,PLD-26177,1750,20,谷城 龜城里遺蹟
813,연천 남계리 MRR2013-1(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU14-R007,1840,50,연천 남계리 유적
814,연천 남계리 MRR2013-3(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-R008,1840,50,연천 남계리 유적
815,연천 남계리 MRR2013-2(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-R015,1860,40,연천 남계리 유적
816,연천 남계리 MRR2013-4(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0028,서울대학교 기초과학공동기기원,SNU14-R016,2170,60,연천 남계리 유적
817,연천 남계리 MRR2013-6(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.004,서울대학교 기초과학공동기기원,SNU14-R017,1790,40,연천 남계리 유적
818,연천 남계리 MRR2013-7(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-R010,1850,40,연천 남계리 유적
819,연천 남계리 MRR2013-8(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-R018,1880,40,연천 남계리 유적
820,Beta-373370(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-373370,1710,30,연천 남계리 유적
821,Beta-373371(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-373371,1780,30,연천 남계리 유적
822,Beta-376832(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-376832,1910,30,연천 남계리 유적
823,Beta-376833(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-376833,1800,30,연천 남계리 유적
824,Beta-373372(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-373372,1790,30,연천 남계리 유적
825,Beta-376834(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-376834,1810,30,연천 남계리 유적
826,Beta-373373(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-373373,1690,30,연천 남계리 유적
827,Beta-376835(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,Beta Analytic,Beta-376835,1870,30,연천 남계리 유적
828,MRR2013-49(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3020,1860,25,연천 남계리 유적
829,MRR2013-51(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3021,1910,25,연천 남계리 유적
830,MRR2013-53(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3022,2275,25,연천 남계리 유적
831,MRR2013-55(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3023,1835,25,연천 남계리 유적
832,MRR2013-50(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3095,1850,15,연천 남계리 유적
833,MRR2013-52(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3096,1870,15,연천 남계리 유적
834,MRR2013-54(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3097,1860,15,연천 남계리 유적
835,MRR2013-56(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,The Prairie Research Institute at the University of Illinois,A3098,1855,15,연천 남계리 유적
836,MRR2013-33(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0776,PaleoLabo,PLD-26165,1900,20,연천 남계리 유적
837,MRR2013-35(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.045,PaleoLabo,PLD-26166,1875,20,연천 남계리 유적
838,MRR2013-37(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0593,PaleoLabo,PLD-26167,1830,20,연천 남계리 유적
839,MRR2013-39(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0532,PaleoLabo,PLD-26168,1870,20,연천 남계리 유적
840,MRR2013-34(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0156,PaleoLabo,PLD-26390,1865,20,연천 남계리 유적
841,MRR2013-36(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0125,PaleoLabo,PLD-26391,1865,20,연천 남계리 유적
842,MRR2013-38(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0426,PaleoLabo,PLD-26392,1850,20,연천 남계리 유적
843,MRR2013-40(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0.0676,PaleoLabo,PLD-26393,1840,20,연천 남계리 유적
844,MRR2013-67(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25498,1868,38,연천 남계리 유적
845,MRR2013-68(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25499,1866,37,연천 남계리 유적
846,MRR2013-69(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25500,1882,37,연천 남계리 유적
847,MRR2013-70(연천1),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25501,1907,37,연천 남계리 유적
848,MRR2013-71(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25502,1905,34,연천 남계리 유적
849,MRR2013-72(연천2),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25503,1910,42,연천 남계리 유적
850,MRR2013-73(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25504,1913,35,연천 남계리 유적
851,MRR2013-74(연천3),경기도,연천군,남계리 유적 3호 주거지,탄화목,0,14Chrono Centre at Queen's University Belfast,UBA-25505,1830,33,연천 남계리 유적
852,포천 중리 늘거리유적 숯시료 ①,경기도,포천시,중리 늘거리유적 ,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU13-372,19590,120,포천 중리 늘거리유적
853,포천 중리 늘거리유적 숯시료 ②,경기도,포천시,중리 늘거리유적 ,탄화목,0.0044,서울대학교 기초과학공동기기원,SNU13-373,21240,150,포천 중리 늘거리유적
854,포천 중리 늘거리유적 숯시료 ③,경기도,포천시,중리 늘거리유적 ,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU13-374,19520,120,포천 중리 늘거리유적
855,포천 중리 늘거리유적 숯시료 ④,경기도,포천시,중리 늘거리유적 ,탄화목,0.004,서울대학교 기초과학공동기기원,SNU13-375,19250,140,포천 중리 늘거리유적
856,포천 중리 늘거리유적 숯시료 ⑤,경기도,포천시,중리 늘거리유적 ,탄화목,0.0042,서울대학교 기초과학공동기기원,SNU13-376,19770,130,포천 중리 늘거리유적
857,포천 중리 늘거리유적 숯시료 ⑦,경기도,포천시,중리 늘거리유적 ,탄화목,0.0046,서울대학교 기초과학공동기기원,SNU13-378,33060,290,포천 중리 늘거리유적
858,포천 중리 늘거리유적 숯시료 ⑨,경기도,포천시,중리 늘거리유적 ,탄화목,0.0019,서울대학교 기초과학공동기기원,SNU13-377,31590,290,포천 중리 늘거리유적
859,1.N2W3 노지주변,충청남도,보령시,송학리 패총2 유적 N2W3 노지 주변,탄화목,0,(주)카본에널리시스랩,NULL,5390,40,보령 송학리 패총2 유적
860,2.N2W1 5번층,충청남도,보령시,송학리 패총2 N2W1 5번층,탄화목,0,(주)카본에널리시스랩,NULL,5730,40,보령 송학리 패총2 유적
861,3.N2W2 6번층,충청남도,보령시,송학리 패총2 N2W2 6번층,탄화목,0,(주)카본에널리시스랩,NULL,6010,40,보령 송학리 패총2 유적
862,4.N2W2 7번층,충청남도,보령시,송학리 패총2 N2W2 7번층,탄화목,0,(주)카본에널리시스랩,NULL,5720,40,보령 송학리 패총2 유적
863,5.N2W2 8번층,충청남도,보령시,송학리 패총2 N2W2 8번층,탄화목,0,(주)카본에널리시스랩,NULL,5230,40,보령 송학리 패총2 유적
864,6.N2W2 10번층,충청남도,보령시,송학리 패총2 N2W2 10번층,탄화목,0,(주)카본에널리시스랩,NULL,5090,40,보령 송학리 패총2 유적
865,7.N2W2 10번층 씨앗,충청남도,보령시,송학리 패총2 N2W2 10번층 씨앗,씨앗,0,(주)카본에널리시스랩,NULL,-660,30,보령 송학리 패총2 유적
866,화성 송산동 말목시료 A-7,경기도,화성시,송산동 유적 8지점 A구역 말목시료,목재,0.006,(재)충청문화재연구원 부설 한국고고과학연구소,KR08-289,1650,50,화성태안(3)택지개발지구 내 유적 2차 발굴
867,화성 송산동 말목시료 C-7,경기도,화성시,송산동 유적 8지점 C구역 말목시료,목재,0.006,(재)충청문화재연구원 부설 한국고고과학연구소,KR08-290,1800,50,화성태안(3)택지개발지구 내 유적 2차 발굴
868,화성 송산동 이형목재1(C구역 가공목재),경기도,화성시,송산동 유적 8지점 C구역 이형목재,목재,0.006,(재)충청문화재연구원 부설 한국고고과학연구소,KR08-291,1730,50,화성태안(3)택지개발지구 내 유적 2차 발굴
869,화성 송산동 이형목재2(C구역 가공목재),경기도,화성시,송산동 유적 8지점 C구역 이형목재,목재,0.006,(재)충청문화재연구원 부설 한국고고과학연구소,KR08-292,1750,50,화성태안(3)택지개발지구 내 유적 2차 발굴
870,목탄(HS-35),경기도,화성시,송산동 유적 C구역 암괴산포지,탄화목,0,서울대학교 기초과학공동기기원,NULL,2590,60,화성태안(3)택지개발지구 내 유적 2차 발굴
871,목탄(HS-36),경기도,화성시,송산동 유적 C구역 암괴산포지,탄화목,0,서울대학교 기초과학공동기기원,NULL,4140,60,화성태안(3)택지개발지구 내 유적 2차 발굴
872,충주 단월 서부우회도로 발굴 1지역 노지 수습 숯,충청북도,충주시,단월리 유적 1지역 노지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-074,1670,40,충주 단월 서부우회도로부지 내 유적
873,충주 단월 서부우회도로 발굴 2지역 석렬 상부 수습 숯,충청북도,충주시,단월리 유적 2지역 석렬 상부,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-406,820,40,충주 단월 서부우회도로부지 내 유적
874,충주 단월 서부우회도로 2지역 수혈6 내부 중간층 수습 숯,충청북도,충주시,단월리 유적 2지역 6호 수혈 내부 중간층,탄화목,0.0066,서울대학교 기초과학공동기기원,SNU13-405,810,40,충주 단월 서부우회도로부지 내 유적
875,충주 단월 서부우회도로 3지역 23호 수혈 내부 수습 숯,충청북도,충주시,단월리 유적 3지억 23호 수혈 내부,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU13-407,810,40,충주 단월 서부우회도로부지 내 유적
876,시료 (1) 3호 동쪽,경기도,안성시,도기동 산52번지 창고신축부지내 유적 3호 주거지 동쪽,탄화목,0,한국과학기술연구원,KISTAMS-150017,1975,47,안성 도기동 산52번지 창고신축부지내 유적
877,시료 (2) 3호 중앙,경기도,안성시,도기동 산52번지 창고신축부지내 유적 3호 주거지 중앙,탄화목,0,한국과학기술연구원,KISTAMS-150018,1959,47,안성 도기동 산52번지 창고신축부지내 유적
878,시료 (3) 3호 서쪽,경기도,안성시,도기동 산52번지 창고신축부지내 유적 3호 주거지 서쪽,탄화목,0,한국과학기술연구원,KISTAMS-150019,1791,48,안성 도기동 산52번지 창고신축부지내 유적
879,"춘천 천전리 115-1, 115-4번지 주택신축부지 시료1",강원도,춘천시,"천전리 115-1, 115-4번지 주택신축부지 유적",탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-217,1200,40,춘천 천전리 115-1번지 유적
880,13NJ-1호지석묘,전라남도,나주시,장산리 장사 유적 1호 지석묘,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-101,2440,40,나주 장산리 장사`양산리 양지촌유적
881,13NJ-4호지석묘,전라남도,나주시,장산리 장사 유적 4호 지석묘,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU14-102,2630,40,나주 장산리 장사`양산리 양지촌유적
882,13NJ-7-5호묘실,전라남도,나주시,장산리 장사 유적 7-5호 묘실,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-104,2510,40,나주 장산리 장사`양산리 양지촌유적
883,13NJ-제형분,전라남도,나주시,장산리 장사 유적 제형분,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU14-105,1920,40,나주 장산리 장사`양산리 양지촌유적
884,13NJ-2호주거지,전라남도,나주시,장산리 장사 유적 2호 주거지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-108,2600,40,나주 장산리 장사`양산리 양지촌유적
885,13NJ-1호건물지,전라남도,나주시,장산리 장사 유적 1호 건물지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU14-110,100,40,나주 장산리 장사`양산리 양지촌유적
886,13NJ-토기가마,전라남도,나주시,장산리 장사 유적 토기가마,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU14-109,1580,40,나주 장산리 장사`양산리 양지촌유적
